id_establecimiento,id_localidad,descripcion,nro_escuela,latitud,longitud,domicilio,telefono,nombre_directivo,ciudadanos_habilitados
194.10.15.237.1,194.10.15.237,1-ESC. GRDA. 2428 GRAL DIAZ,1,,,,,,0
197.10.17.238.1,197.10.17.238,1-COL. DON BOSCO,1,,,,,,0
195.14.9.372.1,195.14.9.372,1-ESCUELA Nº 1280,1,,,,,,0
195.14.11.393.1,195.14.11.393,1-ESCUELA Nº 4306 SAN JOSE OBRERO,1,,,,,,0
195.14.12.440.1,195.14.12.440,1-LICEO NAC. MARACANA,1,,,,,,0
195.14.13.124.1,195.14.13.124,1-ESCUELA Nº 396 GRAL. JOSE ARTIGAS,1,,,,,,0
194.2.5.68.1,194.2.5.68,1-COL.NAC. CAPIIBARY,1,,,,,,0
197.2.5.68.501,197.2.5.68,501-ESC.GRDA.3334-COL.MCAL.LOPEZ,501,,,,,,0
194.2.5.68.501,194.2.5.68,501-ESC.GRDA.3334-COL.MCAL.LOPEZ,501,,,,,,0
197.2.5.457.3,197.2.5.457,3-CENTRO EDUC. NRO. 4 - ARA PYAHU,3,,,,,,0
194.2.5.457.3,194.2.5.457,3-CENTRO EDUC. NRO. 4 - ARA PYAHU,3,,,,,,0
197.2.7.69.1,197.2.7.69,1-COL. NAC. DE CHORE,1,,,,,,0
194.2.7.69.1,194.2.7.69,1-COL. NAC. DE CHORE,1,,,,,,0
209.2.7.69.1,209.2.7.69,1-COL. NAC. DE CHORE,1,,,,,,0
197.2.7.454.503,197.2.7.454,503-COL. NAC. DE KOKUERA,503,,,,,,0
194.2.7.454.503,194.2.7.454,503-COL. NAC. DE KOKUERA,503,,,,,,0
197.2.9.70.503,197.2.9.70,503-ESC. GDA. NRO. 497 DE JHUGUÁ REY,503,,,,,,0
194.2.9.70.503,194.2.9.70,503-ESC. GDA. NRO. 497 DE JHUGUÁ REY,503,,,,,,0
197.2.9.71.1,197.2.9.71,1-COL. NAC. GRAL. ELIZARDO AQUINO,1,,,,,,0
194.2.9.71.1,194.2.9.71,1-COL. NAC. GRAL. ELIZARDO AQUINO,1,,,,,,0
197.2.9.71.502,197.2.9.71,502-COL.NAC. STA. CLARA,502,,,,,,0
194.2.9.71.502,194.2.9.71,502-COL.NAC. STA. CLARA,502,,,,,,0
197.2.11.73.1,197.2.11.73,1-ESC. NRO. 32 CARLOS A. LOPEZ,1,,,,,,0
194.2.11.73.1,194.2.11.73,1-ESC. NRO. 32 CARLOS A. LOPEZ,1,,,,,,0
209.2.11.73.1,209.2.11.73,1-ESC. NRO. 32 CARLOS A. LOPEZ,1,,,,,,0
197.2.11.449.502,197.2.11.449,502-ESC. DE LA CNIA. NARANJITO N° 1692,502,,,,,,0
194.2.11.449.502,194.2.11.449,502-ESC. DE LA CNIA. NARANJITO N° 1692,502,,,,,,0
197.2.13.74.502,197.2.13.74,502-COL. NAC. DEL BARRIO SAN PEDRO,502,,,,,,0
194.2.13.74.502,194.2.13.74,502-COL. NAC. DEL BARRIO SAN PEDRO,502,,,,,,0
197.6.3.152.1,197.6.3.152,1-ESC. MARIA P. CUBILLA DE DIAZ,1,,,,,,0
194.6.3.152.1,194.6.3.152,1-ESC. MARIA P. CUBILLA DE DIAZ,1,,,,,,0
197.6.5.153.1,197.6.5.153,1-ESC. 10662 SANTA TERESA,1,,,,,,0
194.6.5.153.1,194.6.5.153,1-ESC. 10662 SANTA TERESA,1,,,,,,0
209.6.5.153.1,209.6.5.153,1-ESC. 10662 SANTA TERESA,1,,,,,,0
197.6.7.154.1,197.6.7.154,1-COL. EMILIO NAPOUT,1,,,,,,0
194.6.7.154.1,194.6.7.154,1-COL. EMILIO NAPOUT,1,,,,,,0
197.6.9.155.1,197.6.9.155,1-COL. NAC. GRAL. MORINIGO,1,,,,,,0
194.6.9.155.1,194.6.9.155,1-COL. NAC. GRAL. MORINIGO,1,,,,,,0
197.6.11.156.1,197.6.11.156,1-ESC. SANTA LIBRADA,1,,,,,,0
194.6.11.156.1,194.6.11.156,1-ESC. SANTA LIBRADA,1,,,,,,0
209.6.11.156.1,209.6.11.156,1-ESC. SANTA LIBRADA,1,,,,,,0
197.6.13.157.502,197.6.13.157,502-ESC. Nº 943 SAN FRANCISCO,502,,,,,,0
194.6.13.157.502,194.6.13.157,502-ESC. Nº 943 SAN FRANCISCO,502,,,,,,0
197.6.13.158.501,197.6.13.158,501-ESC. BAS. Nº942 SAN CARLOS,501,,,,,,0
194.6.13.158.501,194.6.13.158,501-ESC. BAS. Nº942 SAN CARLOS,501,,,,,,0
197.6.13.159.2,197.6.13.159,2-ESC. NRO. 944  PAPA JUAN XXIII,2,,,,,,0
194.6.13.159.2,194.6.13.159,2-ESC. NRO. 944  PAPA JUAN XXIII,2,,,,,,0
209.6.13.159.2,209.6.13.159,2-ESC. NRO. 944  PAPA JUAN XXIII,2,,,,,,0
202.6.13.159.2,202.6.13.159,2-ESC. NRO. 944  PAPA JUAN XXIII,2,,,,,,0
197.6.15.160.1,197.6.15.160,1-LIC. NAC. DE TAVAI,1,,,,,,0
194.6.15.160.1,194.6.15.160,1-LIC. NAC. DE TAVAI,1,,,,,,0
197.6.17.164.1,197.6.17.164,1-ESC. Nº63 DR. PEDRO ZARZA ROA,1,,,,,,0
194.6.17.164.1,194.6.17.164,1-ESC. Nº63 DR. PEDRO ZARZA ROA,1,,,,,,0
194.10.29.246.501,194.10.29.246,501-ESC SAN ROQUE GONZALEZ DE STA. CRUZ DE LA COLONIA LEOPOLDO PERRIER,501,,,,,,0
209.10.29.246.501,209.10.29.246,501-ESC SAN ROQUE GONZALEZ DE STA. CRUZ DE LA COLONIA LEOPOLDO PERRIER,501,,,,,,0
197.10.30.359.1,197.10.30.359,1-ESC. PADRE ROMUALDO GRAPILAN,1,,,,,,0
194.10.30.359.1,194.10.30.359,1-ESC. PADRE ROMUALDO GRAPILAN,1,,,,,,0
209.10.30.359.1,209.10.30.359,1-ESC. PADRE ROMUALDO GRAPILAN,1,,,,,,0
197.10.31.247.1,197.10.31.247,1-COL. NAC. STA. RITA,1,,,,,,0
194.10.31.247.1,194.10.31.247,1-COL. NAC. STA. RITA,1,,,,,,0
209.10.31.247.1,209.10.31.247,1-COL. NAC. STA. RITA,1,,,,,,0
197.10.33.248.1,197.10.33.248,1-ESC. NAC. 1325,1,,,,,,0
194.10.33.248.1,194.10.33.248,1-ESC. NAC. 1325,1,,,,,,0
209.10.33.248.1,209.10.33.248,1-ESC. NAC. 1325,1,,,,,,0
197.10.34.380.2,197.10.34.380,2-COL. NAC. SAGRADOS CORAZONES,2,,,,,,0
194.10.34.380.2,194.10.34.380,2-COL. NAC. SAGRADOS CORAZONES,2,,,,,,0
197.10.35.249.1,197.10.35.249,1-COL. MCAL. FRANCISCO SOLANO LOPEZ,1,,,,,,0
194.10.35.249.1,194.10.35.249,1-COL. MCAL. FRANCISCO SOLANO LOPEZ,1,,,,,,0
197.11.0.250.2,197.11.0.250,2-ESC. DR. WALTER INSFRAN,2,,,,,,0
194.11.0.250.2,194.11.0.250,2-ESC. DR. WALTER INSFRAN,2,,,,,,0
209.11.0.250.2,209.11.0.250,2-ESC. DR. WALTER INSFRAN,2,,,,,,0
197.11.0.250.505,197.11.0.250,505-ESC. CANTALICIO FRANCO TORRE,505,,,,,,0
194.11.0.250.505,194.11.0.250,505-ESC. CANTALICIO FRANCO TORRE,505,,,,,,0
197.11.0.367.501,197.11.0.367,501-COL. DPTAL. VALLE PUCU,501,,,,,,0
194.11.0.367.501,194.11.0.367,501-COL. DPTAL. VALLE PUCU,501,,,,,,0
195.14.13.124.2,195.14.13.124,2-COLEGIO NACIONAL MCAL. LOPEZ,2,,,,,,0
195.14.14.462.1,195.14.14.462,1-COLEGIO NACIONAL PUERTO ADELA,1,,,,,,0
195.14.15.261.1,195.14.15.261,1-ESCUELA Nº 795 HEROES DEL CHACO,1,,,,,,0
195.14.16.376.1,195.14.16.376,1-ESCUELA NACIONAL DE YASY KAÑY,1,,,,,,0
197.2.13.75.2,197.2.13.75,2-COL. NAC. DEFENSORES DEL CHACO,2,,,,,,0
194.2.13.75.2,194.2.13.75,2-COL. NAC. DEFENSORES DEL CHACO,2,,,,,,0
209.2.13.75.2,209.2.13.75,2-COL. NAC. DEFENSORES DEL CHACO,2,,,,,,0
197.2.13.453.503,197.2.13.453,503-ESC.NATIVIDAD DE MERCEDES,503,,,,,,0
194.2.13.453.503,194.2.13.453,503-ESC.NATIVIDAD DE MERCEDES,503,,,,,,0
197.2.15.76.1,197.2.15.76,1-MUNICIPALIDAD,1,,,,,,0
194.2.15.76.1,194.2.15.76,1-MUNICIPALIDAD,1,,,,,,0
197.2.16.366.1,197.2.16.366,1-COL. NAC. CRUCE LIBERACION,1,,,,,,0
194.2.16.366.1,194.2.16.366,1-COL. NAC. CRUCE LIBERACION,1,,,,,,0
197.2.16.396.502,197.2.16.396,502-COL. NAC. DE LA CIA. JOAIJHU,502,,,,,,0
194.2.16.396.502,194.2.16.396,502-COL. NAC. DE LA CIA. JOAIJHU,502,,,,,,0
197.2.16.451.501,197.2.16.451,501-ESC. DE LA CPÑIA. JEJUI,501,,,,,,0
194.2.16.451.501,194.2.16.451,501-ESC. DE LA CPÑIA. JEJUI,501,,,,,,0
197.2.16.452.503,197.2.16.452,503-ESC. BAS. Nº 4989 SAN MIGUEL ARCANGEL,503,,,,,,0
194.2.16.452.503,194.2.16.452,503-ESC. BAS. Nº 4989 SAN MIGUEL ARCANGEL,503,,,,,,0
197.2.17.77.1,197.2.17.77,1-MUNICIPALIDAD,1,,,,,,0
194.2.17.77.1,194.2.17.77,1-MUNICIPALIDAD,1,,,,,,0
197.2.19.78.2,197.2.19.78,2-COL. NAC. BERNARDINO CABALLERO,2,,,,,,0
194.2.19.78.2,194.2.19.78,2-COL. NAC. BERNARDINO CABALLERO,2,,,,,,0
197.2.21.80.1,197.2.21.80,1-ESC. Nº 357 CNEL. ZOILO GONZALEZ,1,,,,,,0
209.6.17.164.1,209.6.17.164,1-ESC. Nº63 DR. PEDRO ZARZA ROA,1,,,,,,0
197.7.0.165.8,197.7.0.165,8-UNIV.CATOLICA-FIL.ENCARNACION,8,,,,,,0
194.7.0.165.8,194.7.0.165,8-UNIV.CATOLICA-FIL.ENCARNACION,8,,,,,,0
209.7.0.165.8,209.7.0.165,8-UNIV.CATOLICA-FIL.ENCARNACION,8,,,,,,0
203.7.0.165.8,203.7.0.165,8-UNIV.CATOLICA-FIL.ENCARNACION,8,,,,,,0
214.7.0.165.8,214.7.0.165,8-UNIV.CATOLICA-FIL.ENCARNACION,8,,,,,,0
197.7.0.166.503,197.7.0.166,503-ESC. NRO. 812 PABLO ROTER,503,,,,,,0
194.7.0.166.503,194.7.0.166,503-ESC. NRO. 812 PABLO ROTER,503,,,,,,0
197.7.0.400.502,197.7.0.400,502-ESC. SAN ISIDRO,502,,,,,,0
194.7.0.400.502,194.7.0.400,502-ESC. SAN ISIDRO,502,,,,,,0
209.7.0.400.502,209.7.0.400,502-ESC. SAN ISIDRO,502,,,,,,0
197.7.0.401.501,197.7.0.401,501-ESC. NACIONAL CHAIPE,501,,,,,,0
194.7.0.401.501,194.7.0.401,501-ESC. NACIONAL CHAIPE,501,,,,,,0
197.7.0.402.9,197.7.0.402,9-DOMINGO ROBLEDO,9,,,,,,0
194.11.13.260.5,194.11.13.260,5-ESC. CARMEN ACHUCARRO,5,,,,,,0
197.11.13.261.9,197.11.13.261,9-COL. EUSEBIO FLORENTIN,9,,,,,,0
194.11.13.261.9,194.11.13.261,9-COL. EUSEBIO FLORENTIN,9,,,,,,0
197.11.13.262.15,197.11.13.262,15-ESC. Nº612 CERRO CORÁ,15,,,,,,0
194.11.13.262.15,194.11.13.262,15-ESC. Nº612 CERRO CORÁ,15,,,,,,0
209.11.13.262.15,209.11.13.262,15-ESC. Nº612 CERRO CORÁ,15,,,,,,0
203.11.13.262.15,203.11.13.262,15-ESC. Nº612 CERRO CORÁ,15,,,,,,0
197.11.13.263.1,197.11.13.263,1-ESC. SANTO DOMINGO DE GUZMAN,1,,,,,,0
194.11.13.263.1,194.11.13.263,1-ESC. SANTO DOMINGO DE GUZMAN,1,,,,,,0
197.11.15.264.506,197.11.15.264,506-CENTRO EDUC. MANDOS MEDIOS,506,,,,,,0
195.14.17.272.1,195.14.17.272,1-ESCUELA Nº 440,1,,,,,,0
195.14.17.272.2,195.14.17.272,2-ESC.BASICA N°4603 - DON MIGUEL RODRIGUEZ - PABELLON 2,2,,,,,,0
195.14.17.272.3,195.14.17.272,3-ESC.BASICA N°3643 - KOE PORA - PABELLON 2,3,,,,,,0
195.14.18.328.1,195.14.18.328,1-COL.NAC. SAN ROQUE GONZALEZ,1,,,,,,0
195.14.19.424.1,195.14.19.424,1-ESC. Nº 3258 SAN FRANCISCO (CÑIA. BRITEZ CUE),1,,,,,,0
195.14.19.424.2,195.14.19.424,2-ESC. SANTA LUISA (CÑIA. YBY PYTA-I),2,,,,,,0
195.14.19.424.3,195.14.19.424,3-ESC. Nº 5737 JULIA AGAFFI BARACETTI,3,,,,,,0
195.14.20.710.1,195.14.20.710,1-ESC. N° 2407 ,1,,,,,,0
195.15.0.258.1,195.15.0.258,1-ESCUELA Nº125 RUTHERFORD HAYES,1,,,,,,0
195.15.0.382.1,195.15.0.382,1-ESCUELA Nº 766 MUNICIPAL REMANSITO,1,,,,,,0
194.2.21.80.1,194.2.21.80,1-ESC. Nº 357 CNEL. ZOILO GONZALEZ,1,,,,,,0
209.2.21.80.1,209.2.21.80,1-ESC. Nº 357 CNEL. ZOILO GONZALEZ,1,,,,,,0
197.2.21.80.505,197.2.21.80,505-ESC. SAN JOSE OBRERO,505,,,,,,0
194.2.21.80.505,194.2.21.80,505-ESC. SAN JOSE OBRERO,505,,,,,,0
197.2.21.388.502,197.2.21.388,502-ESC. N.2585 DR. MOISES BERTONI,502,,,,,,0
194.2.21.388.502,194.2.21.388,502-ESC. N.2585 DR. MOISES BERTONI,502,,,,,,0
197.2.22.72.1,197.2.22.72,1-CENTRO EDUCATIVO Nº 6 COLONIA PANCHOLO,1,,,,,,0
194.2.22.72.1,194.2.22.72,1-CENTRO EDUCATIVO Nº 6 COLONIA PANCHOLO,1,,,,,,0
209.2.22.72.1,209.2.22.72,1-CENTRO EDUCATIVO Nº 6 COLONIA PANCHOLO,1,,,,,,0
197.2.22.450.501,197.2.22.450,501-CENTRO EDUCATIVO AGROPECUARIO KAMBAREMBE,501,,,,,,0
194.2.22.450.501,194.2.22.450,501-CENTRO EDUCATIVO AGROPECUARIO KAMBAREMBE,501,,,,,,0
197.2.23.81.1,197.2.23.81,1-MUNICIPALIDAD,1,,,,,,0
194.2.23.81.1,194.2.23.81,1-MUNICIPALIDAD,1,,,,,,0
197.2.24.82.1,197.2.24.82,1-ESC. NRO. 948 STA. ROSA,1,,,,,,0
194.2.24.82.1,194.2.24.82,1-ESC. NRO. 948 STA. ROSA,1,,,,,,0
209.2.24.82.1,209.2.24.82,1-ESC. NRO. 948 STA. ROSA,1,,,,,,0
197.2.24.447.501,197.2.24.447,501-ESC. DE STA. BARBARA,501,,,,,,0
194.2.24.447.501,194.2.24.447,501-ESC. DE STA. BARBARA,501,,,,,,0
197.2.24.448.503,197.2.24.448,503-ESC. DE STA. BARBARA,503,,,,,,0
194.2.24.448.503,194.2.24.448,503-ESC. DE STA. BARBARA,503,,,,,,0
197.2.25.83.1,197.2.25.83,1-COL. NAC. RAMON VICENTE TALAVERA,1,,,,,,0
194.7.0.402.9,194.7.0.402,9-DOMINGO ROBLEDO,9,,,,,,0
197.7.1.167.1,197.7.1.167,1-COL. SAGRADO CORAZON DE JESUS,1,,,,,,0
194.7.1.167.1,194.7.1.167,1-COL. SAGRADO CORAZON DE JESUS,1,,,,,,0
209.7.1.167.1,209.7.1.167,1-COL. SAGRADO CORAZON DE JESUS,1,,,,,,0
197.7.3.168.1,197.7.3.168,1-POLIDEPORTIVO CLUB UNION,1,,,,,,0
194.7.3.168.1,194.7.3.168,1-POLIDEPORTIVO CLUB UNION,1,,,,,,0
209.7.3.168.1,209.7.3.168,1-POLIDEPORTIVO CLUB UNION,1,,,,,,0
197.7.5.169.501,197.7.5.169,501-ESC. 4006 DEL BO SAN JUAN,501,,,,,,0
194.7.5.169.501,194.7.5.169,501-ESC. 4006 DEL BO SAN JUAN,501,,,,,,0
209.7.5.169.501,209.7.5.169,501-ESC. 4006 DEL BO SAN JUAN,501,,,,,,0
197.7.5.405.503,197.7.5.405,503-ESC. Nº 4617 DIVINO NIÑO JESUS,503,,,,,,0
194.7.5.405.503,194.7.5.405,503-ESC. Nº 4617 DIVINO NIÑO JESUS,503,,,,,,0
197.7.7.170.100,197.7.7.170,100-COLEGIO NACIONAL HARUO MAZUSAWA,100,,,,,,0
194.7.7.170.100,194.7.7.170,100-COLEGIO NACIONAL HARUO MAZUSAWA,100,,,,,,0
209.7.7.170.100,209.7.7.170,100-COLEGIO NACIONAL HARUO MAZUSAWA,100,,,,,,0
197.7.9.171.1,197.7.9.171,1-ESC. BAS. CAP. EMETERIO MIRANDA,1,,,,,,0
194.7.9.171.1,194.7.9.171,1-ESC. BAS. CAP. EMETERIO MIRANDA,1,,,,,,0
209.7.9.171.1,209.7.9.171,1-ESC. BAS. CAP. EMETERIO MIRANDA,1,,,,,,0
197.7.11.172.1,197.7.11.172,1-ESC. DEL KM. 8,1,,,,,,0
194.7.11.172.1,194.7.11.172,1-ESC. DEL KM. 8,1,,,,,,0
194.11.3.253.14,194.11.3.253,14-COL. SAN VICENTE FERRER,14,,,,,,0
197.11.3.254.2,197.11.3.254,2-COL.NAC.GRAL.B.CABALLERO,2,,,,,,0
194.11.3.254.2,194.11.3.254,2-COL.NAC.GRAL.B.CABALLERO,2,,,,,,0
209.11.3.254.2,209.11.3.254,2-COL.NAC.GRAL.B.CABALLERO,2,,,,,,0
203.11.3.254.2,203.11.3.254,2-COL.NAC.GRAL.B.CABALLERO,2,,,,,,0
197.11.3.255.1,197.11.3.255,1-ESC. REPSA Nº2 MARIA LUISA VDA. DE FRANCO,1,,,,,,0
194.11.3.255.1,194.11.3.255,1-ESC. REPSA Nº2 MARIA LUISA VDA. DE FRANCO,1,,,,,,0
197.11.3.406.16,197.11.3.406,16-COL.NAC. CNEL. PANCHITO LOPEZ,16,,,,,,0
194.11.3.406.16,194.11.3.406,16-COL.NAC. CNEL. PANCHITO LOPEZ,16,,,,,,0
195.15.0.430.1,195.15.0.430,1-COL.NAC.BLAS GARAY,1,,,,,,0
195.15.0.431.1,195.15.0.431,1-ESC. DEFENSORES DEL CHACO,1,,,,,,0
195.15.0.454.1,195.15.0.454,1-ESC.1152 GRAL.PATRICIO COLMAN-POZO COLORADO,1,,,,,,0
195.15.1.160.1,195.15.1.160,1-ESCUELA Nº 95 DR. MANUEL PEÑA,1,,,,,,0
195.15.1.392.1,195.15.1.392,1-COL.NAC.MCAL.FRANCISCO SOLANO LOPEZ,1,,,,,,0
195.15.1.432.1,195.15.1.432,1-COL. SUBVENC. SAN FRANCISCO JAVIER,1,,,,,,0
194.2.25.83.1,194.2.25.83,1-COL. NAC. RAMON VICENTE TALAVERA,1,,,,,,0
197.2.25.83.501,197.2.25.83,501-ESC. GRDA. GRAL. DIAZ,501,,,,,,0
194.2.25.83.501,194.2.25.83,501-ESC. GRDA. GRAL. DIAZ,501,,,,,,0
197.2.27.84.1,197.2.27.84,1-TINGLADO MUNICIPAL,1,,,,,,0
194.2.27.84.1,194.2.27.84,1-TINGLADO MUNICIPAL,1,,,,,,0
197.2.27.84.501,197.2.27.84,501-ESC. GRDA. NRO. 1.498 - URUNDEY,501,,,,,,0
194.2.27.84.501,194.2.27.84,501-ESC. GRDA. NRO. 1.498 - URUNDEY,501,,,,,,0
197.2.29.85.1,197.2.29.85,1-MUNICIPALIDAD,1,,,,,,0
194.2.29.85.1,194.2.29.85,1-MUNICIPALIDAD,1,,,,,,0
209.2.29.85.1,209.2.29.85,1-MUNICIPALIDAD,1,,,,,,0
197.2.31.86.1,197.2.31.86,1-COL. NAC. YATAITY DEL NORTE,1,,,,,,0
194.2.31.86.1,194.2.31.86,1-COL. NAC. YATAITY DEL NORTE,1,,,,,,0
197.2.32.79.1,197.2.32.79,1-COL. NAC. SAN NICOLAS (EX. PATRICIO ESCOBAR),1,,,,,,0
194.2.32.79.1,194.2.32.79,1-COL. NAC. SAN NICOLAS (EX. PATRICIO ESCOBAR),1,,,,,,0
197.2.33.456.1,197.2.33.456,1-COL.NAC. SAN JOSE DEL ROSARIO,1,,,,,,0
194.2.33.456.1,194.2.33.456,1-COL.NAC. SAN JOSE DEL ROSARIO,1,,,,,,0
197.3.0.87.2,197.3.0.87,2-ESC GRAD Nº40 TTE JOSE MARIA FARIÑA,2,,,,,,0
194.3.0.87.2,194.3.0.87,2-ESC GRAD Nº40 TTE JOSE MARIA FARIÑA,2,,,,,,0
197.7.11.368.502,197.7.11.368,502-ESC. GDA. 5233 VIRGEN DE CAACUPE,502,,,,,,0
194.7.11.368.502,194.7.11.368,502-ESC. GDA. 5233 VIRGEN DE CAACUPE,502,,,,,,0
197.7.13.173.1,197.7.13.173,1-ESC. Nº377 GERMAN WILKERS,1,,,,,,0
194.7.13.173.1,194.7.13.173,1-ESC. Nº377 GERMAN WILKERS,1,,,,,,0
197.7.15.174.1,197.7.15.174,1-COL. PRIV. SUB. SAN JOSE,1,,,,,,0
194.7.15.174.1,194.7.15.174,1-COL. PRIV. SUB. SAN JOSE,1,,,,,,0
209.7.15.174.1,209.7.15.174,1-COL. PRIV. SUB. SAN JOSE,1,,,,,,0
197.7.17.175.501,197.7.17.175,501-LIC.NAC.DE EDELIRA KM.30,501,,,,,,0
194.7.17.175.501,194.7.17.175,501-LIC.NAC.DE EDELIRA KM.30,501,,,,,,0
209.7.17.175.501,209.7.17.175,501-LIC.NAC.DE EDELIRA KM.30,501,,,,,,0
197.7.17.372.504,197.7.17.372,504-LICEO NAC.SAN JUAN - PIRAPEY,504,,,,,,0
194.7.17.372.504,194.7.17.372,504-LICEO NAC.SAN JUAN - PIRAPEY,504,,,,,,0
197.7.19.176.1,197.7.19.176,1-COL. PRIV. MONSEÑOR WISSEN,1,,,,,,0
194.7.19.176.1,194.7.19.176,1-COL. PRIV. MONSEÑOR WISSEN,1,,,,,,0
209.7.19.176.1,209.7.19.176,1-COL. PRIV. MONSEÑOR WISSEN,1,,,,,,0
197.7.21.177.100,197.7.21.177,100-MUNICIPALIDAD,100,,,,,,0
194.7.21.177.100,194.7.21.177,100-MUNICIPALIDAD,100,,,,,,0
197.7.23.178.1,197.7.23.178,1-ESC. Nº211 CARLOS A. LOPEZ,1,,,,,,0
194.7.23.178.1,194.7.23.178,1-ESC. Nº211 CARLOS A. LOPEZ,1,,,,,,0
197.7.25.179.1,197.7.25.179,1-ESCUELA Nº 129 MCAL. JOSE FELIX ESTIGARRIBIA,1,,,,,,0
194.7.25.179.1,194.7.25.179,1-ESCUELA Nº 129 MCAL. JOSE FELIX ESTIGARRIBIA,1,,,,,,0
209.7.25.179.1,209.7.25.179,1-ESCUELA Nº 129 MCAL. JOSE FELIX ESTIGARRIBIA,1,,,,,,0
197.7.27.180.1,197.7.27.180,1-COL. NAC. DE ITAPUA POTY,1,,,,,,0
194.7.27.180.1,194.7.27.180,1-COL. NAC. DE ITAPUA POTY,1,,,,,,0
197.11.3.407.13,197.11.3.407,13-COL. POLITECNICO ZONA SUR - CETEC,13,,,,,,0
194.11.3.407.13,194.11.3.407,13-COL. POLITECNICO ZONA SUR - CETEC,13,,,,,,0
197.11.5.256.1,197.11.5.256,1-ESC. MUNICIPAL SAN MIGUEL,1,,,,,,0
194.11.5.256.1,194.11.5.256,1-ESC. MUNICIPAL SAN MIGUEL,1,,,,,,0
209.11.5.256.1,209.11.5.256,1-ESC. MUNICIPAL SAN MIGUEL,1,,,,,,0
197.11.7.257.1,197.11.7.257,1-TINGLADO SPORTIVO ITEÑO,1,,,,,,0
194.11.7.257.1,194.11.7.257,1-TINGLADO SPORTIVO ITEÑO,1,,,,,,0
209.11.7.257.1,209.11.7.257,1-TINGLADO SPORTIVO ITEÑO,1,,,,,,0
197.11.7.257.4,197.11.7.257,4-COL. PARROQUIAL SAN BLAS,4,,,,,,0
194.11.7.257.4,194.11.7.257,4-COL. PARROQUIAL SAN BLAS,4,,,,,,0
195.15.2.730.1,195.15.2.730,1-ESC. Nº 1803 CAMPO ACEVAL - RIO VERDE,1,,,,,,0
195.15.3.134.1,195.15.3.134,1-COLEGIO NACIONAL FORTIN JOSE FALCON,1,,,,,,0
195.15.4.155.1,195.15.4.155,1-Esc. Gral.Div. Andres Rodriguez,1,,,,,,0
195.15.4.442.1,195.15.4.442,1-ESCUELA CADETE PANDO,1,,,,,,0
195.15.4.442.2,195.15.4.442,2-Esc.Bas.N 821 KARAGUATA SYRY COM. LA ESPERANZA,2,,,,,,0
195.15.5.162.1,195.15.5.162,1-COL.NACIONAL PTE.CARLOS ANTONIO LOPEZ,1,,,,,,0
195.15.5.163.1,195.15.5.163,1-ESC.NRO.1147 STA TERESA DEL NIÑO JESUS,1,,,,,,0
195.15.6.135.1,195.15.6.135,1-ESCUELA Nº 242 CNEL. C. FERNANDEZ,1,,,,,,0
195.15.7.213.1,195.15.7.213,1-ESCUELA Nº 98 LEOPOLDINA B. DE CAÑELLAS,1,,,,,,0
195.15.7.381.1,195.15.7.381,1-ESCUELA DE LA COLONIA CAPELLAN,1,,,,,,0
195.15.7.381.2,195.15.7.381,2-ESC. BASICA N°5958 LA ALEGRIA (ZONA LA PATRIA),2,,,,,,0
195.15.9.446.1,195.15.9.446,1-LIC. NACIONAL 25 LEGUAS,1,,,,,,0
209.3.0.87.2,209.3.0.87,2-ESC GRAD Nº40 TTE JOSE MARIA FARIÑA,2,,,,,,0
203.3.0.87.2,203.3.0.87,2-ESC GRAD Nº40 TTE JOSE MARIA FARIÑA,2,,,,,,0
202.3.0.87.2,202.3.0.87,2-ESC GRAD Nº40 TTE JOSE MARIA FARIÑA,2,,,,,,0
197.3.0.378.501,197.3.0.378,501-COL. NAC. DR. RAUL PEÑA,501,,,,,,0
194.3.0.378.501,194.3.0.378,501-COL. NAC. DR. RAUL PEÑA,501,,,,,,0
197.3.1.88.2,197.3.1.88,2-COL. NAC. NIÑO JESUS,2,,,,,,0
194.3.1.88.2,194.3.1.88,2-COL. NAC. NIÑO JESUS,2,,,,,,0
197.3.3.89.501,197.3.3.89,501-COL NAC  ACUÑA DE FIGUEROA Nº 27,501,,,,,,0
194.3.3.89.501,194.3.3.89,501-COL NAC  ACUÑA DE FIGUEROA Nº 27,501,,,,,,0
197.3.3.90.1,197.3.3.90,1-COL. NAC. MCAL. LOPEZ,1,,,,,,0
194.3.3.90.1,194.3.3.90,1-COL. NAC. MCAL. LOPEZ,1,,,,,,0
209.3.3.90.1,209.3.3.90,1-COL. NAC. MCAL. LOPEZ,1,,,,,,0
197.3.5.91.4,197.3.5.91,4-MUNICIPALIDAD,4,,,,,,0
194.3.5.91.4,194.3.5.91,4-MUNICIPALIDAD,4,,,,,,0
209.3.5.91.4,209.3.5.91,4-MUNICIPALIDAD,4,,,,,,0
197.3.7.92.3,197.3.7.92,3-ESC. NRO. 43- CENTRO URBANO,3,,,,,,0
194.3.7.92.3,194.3.7.92,3-ESC. NRO. 43- CENTRO URBANO,3,,,,,,0
209.3.7.92.3,209.3.7.92,3-ESC. NRO. 43- CENTRO URBANO,3,,,,,,0
209.7.27.180.1,209.7.27.180,1-COL. NAC. DE ITAPUA POTY,1,,,,,,0
197.7.27.371.501,197.7.27.371,501-CTRO.EDUC.N.7 SAN BUENAVENTURA,501,,,,,,0
